run,timestep,reward,engagement,dropout
0,0,0.34881479474335675,1.0,
0,1,0.34305087387357547,1.0,
0,2,0.27205625293194546,1.0,
0,3,0.8311793409380681,1.0,
0,4,0.5878125747710659,1.0,
0,5,0.3006199750315659,1.0,
0,6,0.8999105159600742,1.0,
0,7,0.8591535924003796,1.0,
0,8,0.9887745105748489,1.0,
0,9,0.5981944627250764,1.0,
0,10,0.9835672319670977,1.0,
0,11,0.5263650631064847,1.0,
0,12,0.6881641488401434,1.0,
0,13,0.5760522619780506,1.0,
0,14,0.3571058185507626,1.0,
0,15,0.6264268784539306,1.0,
0,16,0.6714878132695992,1.0,
0,17,0.992835011373599,1.0,
0,18,0.6338027103710788,1.0,
0,19,0.5956215335165465,1.0,
0,20,0.6430093372724952,1.0,
0,21,0.24077215225168266,1.0,
0,22,0.949308602175244,1.0,
0,23,0.6472857512588986,1.0,
0,24,0.2689658150763851,1.0,
0,25,0.2930968172610003,1.0,
0,26,0.9734289065673127,1.0,
0,27,0.2753519828772454,1.0,
0,28,0.9747427755536221,1.0,
0,29,0.28662392193574804,1.0,
0,30,0.26442250010163837,1.0,
0,31,0.7543708113240768,1.0,
0,32,0.9180982263304489,1.0,
0,33,0.9881620236993275,1.0,
0,34,0.7319452629227389,1.0,
0,35,0.5626368656296278,1.0,
0,36,0.6333734022817202,1.0,
0,37,0.7286336143920601,1.0,
0,38,0.6768914685544136,1.0,
0,39,0.3318948727439951,1.0,
0,40,0.33753886161300656,1.0,
0,41,0.6860589777561189,1.0,
0,42,0.9301201511952691,1.0,
0,43,0.8143205056125797,1.0,
0,44,0.7821244644216319,1.0,
0,45,0.8953759488815843,1.0,
0,46,0.9811601216873221,1.0,
0,47,0.2815935985672962,1.0,
0,48,0.9758287055008543,1.0,
0,49,1.0,1.0,
0,50,0.28627620685238864,1.0,
0,51,0.9873987914745187,1.0,
0,52,0.2535053619767857,1.0,
0,53,0.7197027897629126,1.0,
0,54,0.7732913570831021,1.0,
0,55,0.9004007788385862,1.0,
0,56,0.864477528516229,1.0,
0,57,0.3164359979654583,1.0,
0,58,0.9856054492220193,1.0,
0,59,0.8484037435074542,1.0,
0,60,0.8632383230148438,1.0,
0,61,0.7889917112798106,1.0,
0,62,0.22937510521344093,1.0,
0,63,1.0,1.0,
