run,timestep,reward,engagement,dropout
0,0,0.22341030552497765,1.0,
0,1,0.30147795275137,1.0,
0,2,0.26254341104798723,1.0,
0,3,0.24136287700463316,1.0,
0,4,0.28999551667149503,1.0,
0,5,0.2810164723163988,1.0,
0,6,0.29407024923532643,1.0,
0,7,0.2903148183332472,1.0,
0,8,0.286690991915232,1.0,
0,9,0.23469033038922554,1.0,
0,10,0.2441632294483589,1.0,
0,11,0.5800554890268412,1.0,
0,12,0.5509453934483508,1.0,
0,13,0.5255942695312225,1.0,
0,14,0.3294943432459182,1.0,
0,15,0.23606474346756473,1.0,
0,16,0.221993539578313,1.0,
0,17,0.5568500543066217,1.0,
0,18,0.5266914479150132,1.0,
0,19,0.48283330227109633,1.0,
0,20,0.22892454486172664,1.0,
0,21,0.2366145182481979,1.0,
0,22,0.23348938758415672,1.0,
0,23,0.22561860921350194,1.0,
0,24,0.2117141557194984,1.0,
0,25,0.2528878298517958,1.0,
0,26,0.23763194629358267,1.0,
0,27,0.176983761979513,0.9986942267740014,
0,28,0.22797139036920383,0.9988090185691371,
0,29,0.20955303437916595,0.9982625451146976,
0,30,0.19115737321075255,0.997054836818888,
0,31,0.2159024158918854,0.9964794179616171,
0,32,0.1639722458579173,0.9942362132252592,
0,33,0.5644705999385254,1.0,
0,34,0.5527972260159252,1.0,
0,35,0.5376495327605161,1.0,
0,36,0.5952593978090663,1.0,
0,37,0.5683485337074763,1.0,
0,38,0.5687367081391027,1.0,
0,39,0.5259398756762041,1.0,
0,40,0.6216084308202793,1.0,
0,41,0.6562382209770713,1.0,
0,42,0.5988874052050249,1.0,
0,43,0.6467683616403481,1.0,
0,44,0.1809567913741888,0.9947445563233579,
0,45,0.20822095787596662,0.9901960533942146,
0,46,0.17628207699085152,0.9845782537146623,
0,47,0.18802927308355583,0.9792022733039049,
0,48,0.15968431434593544,0.9728666395403528,
0,49,0.16855112698331495,0.966687838432054,
0,50,0.19000217846030523,0.9610423268815953,
0,51,0.136710163608918,0.9536886923237096,
0,52,0.6875211782546402,0.9625490036329685,
0,53,0.1871238222571811,0.9562863230665544,
0,54,0.5954201870131787,0.961960996991243,
0,55,0.5707624668939796,0.9665836167554916,
0,56,0.5582243303509657,0.9705183510489126,
0,57,0.6121325598503836,0.9757592153477546,
0,58,0.21290903823642704,0.9689129572132543,
0,59,0.5844102135578317,0.9729011562069194,
0,60,0.6610632959735107,0.9788789427051205,
0,61,0.6669819083671312,0.9847244126536608,
0,62,0.6089635962574518,0.9885195157429747,
0,63,0.5998297382078426,0.9917294843921299,
0,64,0.5781208770580748,0.9939770463407263,
