2025-06-12T03:25:28.912796,76a72c3a-f3d1-4ed6-a0fe-a103bb4b5b1d,1,True,0.025
2025-06-12T03:25:32.712243,76a72c3a-f3d1-4ed6-a0fe-a103bb4b5b1d,1,True,0.025
