t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199
0.9974984386833545,0.9945873749138174,0.9921418891804573,0.9899317910722165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9963443631039482,0.9910046065201423,0.9874247158813727,0.9846372644643986,0.9810387106740469,0.9772476223423519,0.9736960883179592,0.9697841694462896,0.9664149862527531,0.9622045016655,0.9577177999640816,0.9548425142856528,0.9506141794992521,0.9461503058014336,0.9410894794689757,0.935786932238137,0.9316469640291811,0.9269941371875973,0.9208786881906847,0.9152720195379432,0.9083108470013027,0.9007095587222579,0.8941317259739223,0.8867631291613685,0.8789764252733231,0.8715608451346765,0.8636768381574751,0.8550314344995968,0.8456113623874818,0.8348446694010168,0.8245057983889946,0.8139306573809392,0.8039009714446578,0.7955538728062027,0.7861316353564591,0.7770133958542252,0.7652551004160192,0.7545883287774661,0.7430619115396881,0.7310456104259544,0.7191241232859196,0.7084725295242424,0.6987363560865565,0.6889311370052077,0.6797749763114016,0.67062224150948,0.6607541205156979,0.6499948139526908,0.6401469992665005,0.6298731621939889,0.6207149629059064,0.6110317952745672,0.6015241260666302,0.5900714935754641,0.5793286019923445,0.5673108181871253,0.5547754164237454,0.5416199090160772,0.5306806810321195,0.5204756948701658,0.5104099457760772,0.5000035127362357,0.4915719738123232,0.4813641387278149,0.47316369793473334,0.46484408548649064,0.45807016409444323,0.45044173670538273,0.4450450881571911,0.4390108025140878,0.4340277737063477,0.42854046243236343,0.4218893110022925,0.4156652640203443,0.40834685042131297,0.4013317462830079,0.39366146032653143,0.38616806847717544,0.3800720796197823,0.3719654590520046,0.365442893954432,0.35768965021339577,0.3507977962326591,0.3456608421427293,0.3399355214471151,0.33412902760363733,0.3280377245352431,0.32152275237405176,0.31459960201559634,0.30811534333298163,0.30121520871593194,0.29326604532973444,0.28428235413908154,0.2751740603438804,0.26656441988381674,0.2560918241905628,0.2473420029008685,0.23918014293713213,0.23163896826137959,0.22564183889067105,0.2189568271340211,0.21481201280057483,0.20854238795782568,0.2028207635325235,0.19751486587048803,0.19265158293829962,0.1884402841560656,0.18439186194399257,0.17903986883811446,0.17419842285500195,0.16926744620208858,0.16347941034279817,0.1569831096424322,0.15088497196084177,0.1436430428190888,0.13576806115281906,0.1297413992490139,0.12407494214036062,0.11979450900567644,0.11590800546824113,0.11351033890148311,0.1127381079673702,0.11200292490178383,0.1120687904176593,0.11341990809597145,0.11298449536880927,0.11403936456007271,0.11374395337984061,0.1130027017861242,0.11262988311706884,0.11196905379953127,0.10997693976125601,0.10909899574850856,0.10636875589566457,0.10386000076350904,0.10243502221151161,0.0993623035072049,0.09785825352668659,0.0965301490340695,0.09550003707898563,0.09538905192470333,0.09563581862047221,0.09665925293131021,0.09815643816240988,0.09998382334513237,0.10168872680329738,0.10377123923906595,0.1064529813257118,0.10856168897095562,0.11138050554309156,0.11266601392367014,0.11580538628518909,0.11753659596608394,0.11821518980709167,0.11921994887240556,0.1200498184548706,0.11979460836139412,0.11811630112751972,0.11797032124421035,0.11756398496545382,0.11689579011327125,0.11859930594345439,0.1200619185197343,0.12241957669143537,0.12419560368181917,0.12670819035250322,0.1281865099199306,0.1298195388368612,0.13379075889314748,0.13811930522181243,0.14339840307367482,0.1462654995098198,0.1503891068369154,0.1554958319776351,0.15936822023925634,0.16385934438085795,0.1681316562551136,0.17108143579828614,0.17294907381685598,0.17539687495906678,0.17743773714622396,0.17869816504537878,0.18031751362715942,0.18017929739683108,0.18072709405434137,0.17941765056413894,0.17910530534468874,0.17927886712395819,0.18051191059217156,0.18262693285671616,0.1848674975929627,0.18898796575461288,0.1930700467512647,0.1968182601089343,0.20129279704601738,0.20631826092307767,0.21222798193193598,0.21918656237239784,0.2255180524183546,0.23208480941752943
0.9960632678179938,0.9934774426974362,0.9917388808370434,0.9891093913364658,0.9872651188006358,0.9866158221605746,0.9851298787067401,0.985305788795956,0.9872389039029288,0.9888766894741424,0.9917567932296655,0.9950419982356388,0.9986735422143399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9999238543460544,0.999263397616177,0.9989934286170848,0.9993564081674374,0.9990213386825694,0.9982223021974718,0.9971027633233571,0.9971715529476997,0.9964745091434323,0.9964728286614956,0.9951652902655882,0.9947075417673238,0.9942753947900171,0.9926731673228437,0.9905029501769897,0.989130346645579,0.9885622989426052,0.986921849652699,0.9852671258349797,0.9828251551521688,0.9797148659100554,0.9766361970570682,0.9732741120464602,0.9705148227853078,0.9681630131829432,0.9653825452567134,0.9606195197034303,0.9545938656252577,0.9499964510871621,0.9455403326160674,0.941171923705777,0.9357657772442761,0.9309315406797323,0.9261408897318842,0.920035120865596,0.9155124883492496,0.909691467616825,0.9039543112299753,0.8976740613946064,0.8903681894441621,0.8825081242412626,0.8760491269242311,0.8669599068936474,0.8592598134697866,0.849622326320649,0.8396816509564263,0.8295991347459241,0.8207032631637002,0.8106237186466769,0.800406245592168,0.7896810718569423,0.7795634401796144,0.769688272076078,0.7601801845115002,0.7513601493073432,0.7422865976158116,0.7331812943202691,0.7230050032493155,0.7135707032774127,0.7036151993383203,0.6937183707973226,0.6826342813284645,0.6739031147624521,0.6646439679605876,0.6548636413226508,0.6474253220888838,0.6392070369898076,0.6295732735700017,0.6201969711104348,0.6106020935917822,0.6012751467867665,0.592252005762261,0.5829230366417115,0.5729327999815752,0.5630195725377397,0.5538823350701811,0.5456161970314342,0.536347221927633,0.5276204305187704,0.5194547415461739,0.5126356114715439,0.5052117144953877,0.49938920215841986,0.4944350409803327,0.48943638155847125,0.4860052104112822,0.4826437633058372,0.47844443904060663,0.47446144390112255,0.46980003480535143,0.46404846774613306,0.45831493605072343,0.45141808549001006,0.44531529652222596,0.4396521743329416,0.43222306913619307,0.42630767108765033,0.42066126406388854,0.4143690985470998,0.4093593456824275,0.4043482159977977,0.40033637508964937,0.39782751155795765,0.3957546627175325,0.3942668869088183,0.3926910583118583,0.39275176932316014,0.3924880215018318,0.3921216494137391,0.389937267568707,0.38773769796186497,0.3867785092016156,0.3848437053718735,0.3819351430409987,0.3784810008629781,0.3742139101716721,0.3713451466981156,0.3686779655251086,0.366442695886929,0.3634811272907959,0.3624195881175743,0.36004807925265425,0.3579636518170183,0.3566360422834343,0.35450451126724675,0.3524820637875694,0.350422794057897,0.3492871789977718,0.34654014378469855,0.3434193562726193,0.33943910527585536,0.33512159489325066,0.3314731014901679,0.328803177220292,0.3255779467380226,0.32408454084949073,0.3235294701391321,0.3229033525344072,0.32264830280529355,0.32406273528478113,0.32568240397463527,0.3253201496538953,0.32466225126166653,0.3239806130563088,0.32377493181485906,0.3220004828285251,0.32035578688988386,0.31855544728646473,0.3168923885197249,0.31586959058612113,0.31563017069564886,0.3149209477353161,0.31356452044182026,0.3134268404740129,0.3126113372361364,0.3116721070342131,0.3127757232022518,0.3123212349969958,0.3139247834321787,0.3156599929435297,0.3171665143187973,0.3191933221075191,0.32298186290550207,0.32596397661989396,0.3307204620635483,0.33676349493012864,0.3420388188135823,0.34664869600180015,0.35334837335345676,0.35927796642374,0.3640374949536486,0.3700550861074937,0.37336615076542196,0.3801031617011738,0.3863419456484468,0.3924396627071188,0.3990671432050673,0.404559910872509,0.40938793163122567,0.4136724456686772,0.4183551694149188,0.42152705107234906,0.42583261190179555,0.4288786225300385,0.4328850552344441,0.43562013011971423,0.4394040549032353,0.44098595118067735,0.4418739433285888,0.44486404868479973,0.4459116009759156,0.4458451809879372,0.4462567538201953,0.4471621477963989,0.44805359633120495,0.449171692111224,0.44978516834910404,0.45159848929709495,0.45301395359873803,0.45360280277182025
1.0,1.0,1.0,0.9998296088441231,0.9996291277995664,0.9997957947329669,0.9996374563886099,0.99966017181874,0.9994012333004298,0.998058049697973,0.996490305394623,0.9956545279372703,0.9943058025785904,0.9929289744976065,0.9912019781312412,0.9894499151267943,0.986618600678634,0.9816052045844054,0.9770298083130402,0.973921864841157,0.9691371034224965,0.9649426423075229,0.9584933420613316,0.9532732075902935,0.9472608060479849,0.9411639302231473,0.9338515497471257,0.9272541113471373,0.9200837160256914,0.9116549946217349,0.9032689309167028,0.8932181276262129,0.8841436387681415,0.8748991186644992,0.8660834387270981,0.8565807348521414,0.8467356818980596,0.8365215755043109,0.8267100581611252,0.8156837167324147,0.8046762088058347,0.7938343064799968,0.7833774697521165,0.7742608317864517,0.7652038378008067,0.7567284748135545,0.748645776392906,0.7411188187441434,0.7356191973927665,0.7303465088781632,0.7255836752468781,0.721728920256902,0.718199250938369,0.7164865149817502,0.7153758921596786,0.7143084843503281,0.7135558339377951,0.7129069832404716,0.7138733526443355,0.7144591438361839,0.7143424264755543,0.7142607896554196,0.7142468492539349,0.7139928614568781,0.7143034201915294,0.7142279007296627,0.7145441360507394,0.7151601850400223,0.7145110985087791,0.7144767312152981,0.7143983348426083,0.7130935967114045,0.7125335389257761,0.7116259713651056,0.7105167680404184,0.7089747934942584,0.7072649335803276,0.7065507630673398,0.7046080848529054,0.7028042458477376,0.7007658482694732,0.6988375098376124,0.6957710350138251,0.692370034968978,0.690070394173014,0.6869762821129832,0.6841516051282828,0.6812873084987903,0.6773535286510778,0.673265244931297,0.6695086021926241,0.6654849151901329,0.6604500581412849,0.6555200922488714,0.6497399014928463,0.6438056995008121,0.6369593456172941,0.6313119415454014,0.6263211357172632,0.6207596196981219,0.616096544424052,0.6125905914217681,0.6083910482377061,0.6054645565741374,0.6025302555868218,0.5992617701329755,0.5945530827302626,0.5899324008888607,0.5853268602707806,0.5799058481047392,0.5764200554437314,0.5706689072062832,0.5661501836852144,0.5609642307533412,0.5551013640889486,0.5478417430654591,0.5411646222881341,0.5359772551444564,0.5299685964377593,0.5240991237049123,0.5164279416577355,0.5091741541117102,0.5025143327397925,0.4957473819383379,0.48985673036832605,0.4830597284361263,0.47727844599483515,0.47125995149007066,0.467105011614745,0.46217018704360674,0.456316289322454,0.45228569600929547,0.4454460936874976,0.4404231425656058,0.4333422837848899,0.42596192179874165,0.4185378561277642,0.4106567963117483,0.4022113485488531,0.3932133068192571,0.3849462611055457,0.3765723054174575,0.3687396689619609,0.3610104239829862,0.3543556539523256,0.34709766370019607,0.3390550119829412,0.33246133164794917,0.32464079814932356,0.317771057995282,0.3103126919796396,0.3033324921815907,0.2973340698618449,0.29146788429431686,0.2869201102149359,0.2825576060496033,0.2793009972137211,0.27761135810841353,0.2743719088630666,0.27079456507612154,0.268538847411503,0.26731908997344367,0.2657543545944925,0.26401243527171464,0.2617467271871359,0.2591418454712937,0.25782033327428056,0.25650698473292916,0.25433846056464327,0.2515687949433313,0.24967252219931685,0.24644296649240213,0.24366411267332236,0.23899926397542676,0.23460298724849454,0.22899374969988087,0.2228709539696166,0.21631443870805708,0.2092067876405378,0.20326296012098774,0.19551547394027186,0.18762515142113187,0.17820228505487612,0.1685861969479465,0.15939665574350761,0.150963336232333,0.1420259981882692,0.13281531429225704,0.12308432839241071,0.11401231669642353,0.10508879377093377,0.09586128962222785,0.0877067257055474,0.07843314837035414,0.06963513350888118,0.06205831948872687,0.05389654163200394,0.04626967497278594,,
0.9932567399870051,0.9864005441915039,0.9780888623104362,0.9712399029138353,0.9648210347903334,0.9581323725853624,0.9525990492770056,0.9465511607258819,0.941747511760161,0.9356425532564788,0.9291402692817621,0.9232786548122792,0.916711816907015,0.9108062605576098,0.903723430904829,0.8976783102908117,0.8910684182513873,0.8853481889613308,0.8793446594952332,0.8739740627132728,0.8692030768937885,0.8639823006582682,0.8588030676647864,0.8535630024657103,0.8490469244057695,0.844702360994696,0.8393247954636299,0.8334663946695954,0.8277578252363614,0.8208773646912951,0.8137347969451644,0.8070187689287497,0.799034084566746,0.7908804380440819,0.7828213604345666,0.7752530910335311,0.7686738276679639,0.7623354846347505,0.7560366316354711,0.7492461652439509,0.7419947220642229,0.7354402114997186,0.728448021935587,0.7210520730452202,0.7141613893712614,0.7076328684802936,0.7007339844419144,0.6926949009973835,0.6839381348195684,0.6754537107222073,0.6661196677902368,0.6572695450484614,0.6469688943034452,0.6372779846928224,0.6271072683038188,0.617652405122183,0.6068114079050624,0.5964970007244841,0.5857052954077525,0.5743834577771478,0.5632707017831298,0.5515328316303096,0.541220495638391,0.5290453557961892,0.5192812510893418,0.5089317742892987,0.5004136269692331,0.49283958493505003,0.48340485968524144,0.476720184213481,0.469079672052926,0.46323974925858885,0.45727113965347416,0.4526373501020489,0.4486085914321025,0.44356556559575566,0.4389050804855736,0.43572228433671034,0.4318349097506921,0.42764835779484767,0.42381038821348066,0.4194213475928857,0.41549258454579074,0.4101895246350234,0.4048828864445797,0.40075957871172857,0.3961936865121589,0.39069953247508665,0.3858111679106281,0.38053775818918445,0.3749422016336585,0.3702542456024409,0.36468421829624076,0.36037015685630325,0.3556446080461623,0.35029993232574835,0.3444903127475701,0.33891341417496673,0.33398006051568896,0.32785757165324136,0.3213491131294478,0.31384473363688153,0.3071704871779413,0.2992640656912274,0.29207274981825293,0.284571052291608,0.276891541501893,0.26917051777778966,0.2600666332854558,0.2521865069243847,0.2449534882453131,0.23701830767503074,0.22908917146827262,0.22333145648959507,0.2168058295318487,0.2124176797175798,0.2073443059864916,0.2016921488007374,0.19776560718466796,0.1951285961495301,0.19153636681038647,0.18832810598188549,0.18621405707668462,0.18391851163126494,0.1810246870383227,0.17848372883649707,0.17668455616146547,0.17343282846724759,0.1707000417591228,0.16658886038818815,0.16182244391142833,0.15803088508535038,0.15502965308809727,0.15107678072444417,0.14818662767251634,0.14506636925855984,0.1425686274949136,0.1413079421479127,0.13872592931243474,0.13635283293135542,0.1356509411873866,0.13199732834771138,0.1294239279049336,0.12821981451472483,0.12682521787223447,0.12511497535626462,0.12220278524900877,0.1183675567063252,0.11447008670974905,0.11188341032004473,0.10856427617544002,0.10595454819005228,0.10413956253429671,0.10206391955708677,0.09871882387897078,0.09585677871482663,0.09237292663590467,0.08891315491468638,0.08517390673193392,0.08043323364814456,0.07569971858516761,0.07165799829410781,0.06635753340340717,0.061362038122094814,0.05682200559615076,0.05201321712047021,0.04878790327776736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9978625968962853,0.9959465442279978,0.9930558928297506,0.9915111834475399,0.9905035840530557,0.9879595174533873,0.9853670449585306,0.982939365579701,0.9796873735010163,0.9752538638056005,0.9721403314977122,0.9683785919456139,0.9643256024454315,0.9591950910917113,0.9540233527104072,0.9477882990717826,0.9424035396131105,0.935992039733939,0.9297311442567434,0.9234037593452203,0.9156221583825424,0.9070944432406457,0.8985199183047792,0.8901786637582829,0.8808300056059122,0.8710661488235727,0.8610560975032163,0.8513349062761408,0.8406800621881758,0.8286791144835892,0.8164083383496631,0.8043180386345707,0.7932955032544738,0.7815059391295348,0.7683252641526968,0.7552538940479623,0.7418248807877807,0.7293940828235943,0.7153629734103935,0.7020487706266276,0.6879949574719924,0.6744189426787562,0.6612831157175655,0.6483978720522795,0.6363531152050046,0.6250456234368046,0.6130924177239948,0.6014335352975017,0.5896733217440551,0.5776809654115637,0.5656458871666921,0.5536799006633518,0.5419250727118482,0.531156254841588,0.5206440685712084,0.5095519947667462,0.4990259026470034,0.48918581073722645,0.4783766936920287,0.46801489372236227,0.45719574035965,0.44634846179703686,0.4372580615258035,0.4260168633466956,0.4158725574564596,0.4058120317439562,0.395419899822007,0.38427471363033433,0.37372853871917244,0.3624287950999661,0.35109743768153934,0.3406932581809872,0.3299296049975306,0.3197870648175757,0.30993404568396665,0.3003603319119486,0.29213467401404747,0.2812519739218802,0.27149118636398023,0.2637204360796394,0.2539783699897266,0.24478306573659178,0.23660249933819819,0.22883510030148482,0.22260966877676625,0.21649135985629933,0.21040219481781364,0.20353443100024346,0.19827561811507724,0.19186507519128193,0.18633871684994663,0.18021095470281384,0.17492335223274033,0.17052126812760862,0.16505809361328644,0.1594330508149684,0.15455165701652654,0.149781668962022,0.14516265523125932,0.14182838989724633,0.13848266150891686,0.13576043106620456,0.13348081134370754,0.1320934665159044,0.13265547298365682,0.13373613535917844,0.13445506474114835,0.13572390494745762,0.13678867326339839,0.13904352618745455,0.14049755900498773,0.1409399882813638,0.1420799826645711,0.1423354526992827,0.1421095005189004,0.14172193783364007,0.14113595020662936,0.14056671822401112,0.14055685570694326,0.14079773990917543,0.14139876987971695,0.14039036631907284,0.1409310982882379,0.14095630781370797,0.14098062058876354,0.14156037343518924,0.14309585205697073,0.14552849687089603,0.14914965154179072,0.1528637563425418,0.1581954765852115,0.16419397701317098,0.16904167960654107,0.17552777724445548,0.1833797145921034,0.1899596142985809,0.19950319379999987,0.207980567444498,0.21561002559198877,0.22289030973293117,0.23094461145217643,0.23811283452200255,0.24647715288742814,0.25493648535423385,0.2630292947210288,0.2705947266458032,0.27810046479901995,0.2844200996326045,0.2911814134389416,0.29746733925379265,0.3026192161732103,0.3091586478578132,0.3162501240767387,0.3223293075808275,0.3294191766519385,0.33654042514535465,0.34150751457524825,0.34584960210050947,0.3507709673528047,0.35575853816830477,0.3621638072135729,0.3681265400158314,0.3751959541885378,0.38359540586633273,0.3928951571788511,0.40218858392444456,0.41079053196098114,0.41947299101294133,0.4294216554201387,0.43960664780352765,0.4497091027230535,0.4598927506364479,0.4701929961776007,0.48223095791087484,0.4922048567035608,0.5030534586181585,0.5153578301933364,0.5268978929951876,0.5372958663779747,0.549270293355016,0.5607166147450219,0.5701417052928641,0.5807809441643091,0.5906280579335182,0.6001650554004877,0.610240243372229,0.6200402300288715,0.6290055595970736,0.637482447683109,0.6469329695229253,0.6555714008969151,0.6658013403051201,0.6755298254739086,0.6862839520027306,0.6981457995523559,0.7098521265954111,0.722112283744846,0.7345700786719076,0.7487971589696156,0.7618969542979191
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.0,1.0,1.0,1.0,0.9998365455019524,0.9989989142957538,0.9982145459528046,0.9967857918789385,0.9947395637711011,0.9925571266354316,0.9891496609877921,0.9863263667308256,0.9819960535274117,0.9786283032319902,0.9739634138426525,0.9697467260531399,0.9640109313616921,0.9580624140675416,0.9528002682790492,0.9460153941516518,0.9388638235321916,0.9328439249983741,0.9267324145737118,0.9198012436336146,0.9124300396247114,0.9050925528179616,0.8969977227730183,0.8899560549728002,0.8817839108940769,0.8734486336085817,0.8654172340653061,0.8571959879402132,0.8480746764634655,0.8385472962885341,0.8297874509908505,0.8197794697870618,0.8110919357660719,0.8023321710641181,0.7946999844912265,0.787909670579536,0.782731159565785,0.7771703692571109,0.7734168900947276,0.7691081928631722,0.7666510756093766,0.7656701265544513,0.7642185719521453,0.763463516391426,0.7630021389200629,0.7621418423651608,0.761692177301895,0.7596426478412929,0.7567169012090467,0.7553688311636606,0.7563946401344629,0.7556330009006184,0.7552015913428923,0.7539305811086774,0.7515380033247344,0.7486916706632725,0.7466149822793524,0.7428763302805751,0.7405516703879911,0.7374372934847088,0.7322725849696863,0.728145140162682,0.723839246079954,0.7200158144822961,0.7151751220404781,0.7108804734720691,0.7066087659257537,0.702310314126622,0.6984683827445948,0.6963081160072969,0.6920129923333099,0.6879728679373146,0.6860192403202937,0.6819699129693324,0.6767798369411698,0.6729390990709221,0.6681392031174375,0.6626525967257448,0.6579887655655788,0.6556903954402542,0.6517637662704974,0.6476115836011944,0.645778234752576,0.6418742002667494,0.6395388119340276,0.6332593449586557,0.6297052292338545,0.6277115751672518,0.6234818437702108,0.6186582097657919,0.61473383059101,0.6135303326142386,0.6101927194540445,0.6056263000034436,0.6015600534678891,0.5971244389566064,0.5923985161030886,0.5866766802079353,0.5805982452334515,0.575637633313187,0.5684417736241966,0.5626937344639814,0.5568953844026046,0.5508658907389828,0.5452212717288141,0.5392762153272287,0.533298194874662,0.5270455083515179,0.5196481494502814,0.5119322151542979,0.5055758450774612,0.4993822952729702,0.4936154174903826,0.489319273156442,0.483625378083361,0.4779656957785027,0.47297950482524426,0.4678833309245325,0.4637983208984271,0.45839716255967117,0.4521853336294098,0.4454707623921387,0.43891679051952703,0.43299718907850343,0.425544451274926,0.41973754555887344,0.41326582098999565,0.40561038713667086,0.39947885564147734,0.3929428522795968,0.38722363561100026,0.38324648410865386,0.37848293058046656,0.3732889208525523,0.3669615231974664,0.3606787073045127,0.3545743054066359,0.34940858076931347,0.3430828365206247,0.3365418414368924,0.33017914282008887,0.32342943678325947,0.3159095639131642,0.30945853552568947,0.3021322155491544,0.29410368337218923,0.2859735553059574,0.2790104582758724,0.2714939637558116,0.26546131786860655,0.2582185765228673,0.25043303662241717,0.24120155600692586,0.23243011451632373,0.22340025051985302,0.21560282468291814,0.20902012779910212,0.200920833116141,0.19315475356940381,0.18599277575065143,0.17951680548139787,0.17290406285608215,0.1659714458149769,0.15850326170262402,0.15207750314225876,0.14591198961652435,0.13946761901810353,0.13277379946763376,0.12803615179002498,0.12209675333173639,0.11734519750587315,0.11165610558595944,0.10573537496072731,0.10133855104454978,0.09748636224665642,0.0946716875038406,0.09057713305467069,0.08816441807477181,0.08489477606333423,0.08336445674338601,0.08121251378454564,0.07800201920987758,0.07681300864293555,0.07688355435717675,0.07680152348624796,0.07761288118025864,0.07898846469433254,0.08075913626195055,0.08296973687979327,0.08610441523903267,0.08974615664089046,0.09369500440659131,0.09907737881136205,0.1056723191539019
