run,timestep,reward,engagement,dropout
0,0,0.9722471630696107,1.0,
0,1,1.0,1.0,
0,2,0.34684046907311933,1.0,
0,3,0.7031380240288237,1.0,
0,4,1.0,1.0,
0,5,0.7460475051533147,1.0,
0,6,0.34423701906138415,1.0,
0,7,0.3021520707057806,1.0,
0,8,1.0,1.0,
0,9,0.8117068535000155,1.0,
0,10,0.7757915741810039,1.0,
0,11,0.7512988217884211,1.0,
0,12,0.8058443613015146,1.0,
0,13,0.8135603047802731,1.0,
0,14,0.8221500606983885,1.0,
0,15,0.756064999317151,1.0,
0,16,0.8029675956970828,1.0,
0,17,0.7893723854774892,1.0,
0,18,0.8329359793012117,1.0,
0,19,0.8853549572301463,1.0,
0,20,0.7516218097492354,1.0,
0,21,0.7986637483106106,1.0,
0,22,0.2798405164375489,1.0,
0,23,0.8009527599144808,1.0,
0,24,0.760462363556094,1.0,
0,25,0.8050279920643368,1.0,
0,26,0.3017402442652492,1.0,
0,27,0.8625682014396681,1.0,
0,28,0.7373851234205601,1.0,
0,29,0.8382303345530251,1.0,
0,30,0.8594337357628263,1.0,
0,31,0.8968667015632961,1.0,
0,32,0.9852625726367871,1.0,
0,33,0.8258055914820698,1.0,
0,34,1.0,1.0,
0,35,0.6671446034394716,1.0,
0,36,0.8529245500057856,1.0,
0,37,1.0,1.0,
0,38,0.29104419305874574,1.0,
0,39,0.290646854070356,1.0,
0,40,0.9602912369048514,1.0,
0,41,0.8632743276521957,1.0,
0,42,0.6442332307385886,1.0,
0,43,0.688177797771657,1.0,
0,44,0.27907520177973455,1.0,
0,45,0.9759548469886118,1.0,
0,46,0.3173185240367488,1.0,
0,47,0.9936099617118177,1.0,
0,48,1.0,1.0,
0,49,0.9115217271515816,1.0,
0,50,0.9237783656269464,1.0,
0,51,1.0,1.0,
0,52,0.8681517692364604,1.0,
0,53,1.0,1.0,
0,54,0.2537416446076052,1.0,
0,55,0.8951408580119931,1.0,
0,56,0.9508018129429541,1.0,
0,57,1.0,1.0,
0,58,0.32728891888284195,1.0,
0,59,0.6767358672600144,1.0,
0,60,1.0,1.0,
0,61,0.7155474288738284,1.0,
0,62,0.8770020695067835,1.0,
0,63,0.326284215821995,1.0,
0,64,0.3216882322625131,1.0,
0,65,0.6676051558450019,1.0,
0,66,0.6397854363320508,1.0,
0,67,1.0,1.0,
0,68,1.0,1.0,
0,69,0.31858816386089217,1.0,
0,70,1.0,1.0,
0,71,1.0,1.0,
0,72,1.0,1.0,
0,73,0.28307432284801315,1.0,
0,74,0.29689405897384563,1.0,
0,75,1.0,1.0,
0,76,1.0,1.0,
0,77,0.29169319478425887,1.0,
0,78,0.9996429749855338,1.0,
0,79,1.0,1.0,
0,80,0.9755656961800853,1.0,
0,81,0.9997742098940331,1.0,
0,82,1.0,1.0,
0,83,1.0,1.0,
0,84,1.0,1.0,
0,85,0.6112737290124965,1.0,
0,86,1.0,1.0,
0,87,1.0,1.0,
0,88,1.0,1.0,
0,89,1.0,1.0,
0,90,1.0,1.0,
0,91,0.6560360819765247,1.0,
0,92,1.0,1.0,
0,93,0.3317487942675003,1.0,
0,94,1.0,1.0,
0,95,1.0,1.0,
0,96,0.30749413453660723,1.0,
0,97,1.0,1.0,
0,98,1.0,1.0,
0,99,1.0,1.0,
0,100,1.0,1.0,
0,101,0.32521614617907946,1.0,
0,102,1.0,1.0,
0,103,0.29484201172649316,1.0,
0,104,1.0,1.0,
0,105,1.0,1.0,
0,106,0.29697039246359974,1.0,
0,107,1.0,1.0,
0,108,1.0,1.0,
0,109,1.0,1.0,
0,110,1.0,1.0,
0,111,0.3323485682878732,1.0,
0,112,1.0,1.0,
0,113,0.6573986866269601,1.0,
0,114,1.0,1.0,
0,115,1.0,1.0,
0,116,1.0,1.0,
0,117,1.0,1.0,
0,118,1.0,1.0,
0,119,0.3504740641874706,1.0,
0,120,1.0,1.0,
0,121,0.32284027113504143,1.0,
0,122,0.26826936957023484,1.0,
0,123,0.34677932730099803,1.0,
0,124,1.0,1.0,
0,125,1.0,1.0,
0,126,0.2888363613912971,1.0,
0,127,1.0,1.0,
0,128,0.31899598562168907,1.0,
0,129,1.0,1.0,
0,130,1.0,1.0,
0,131,0.6362138898462208,1.0,
0,132,0.6593109356779991,1.0,
0,133,1.0,1.0,
0,134,0.31297469483418017,1.0,
0,135,1.0,1.0,
0,136,0.3231058339828803,1.0,
0,137,0.6175622291803946,1.0,
0,138,1.0,1.0,
0,139,0.6966152174303633,1.0,
0,140,1.0,1.0,
0,141,1.0,1.0,
0,142,1.0,1.0,
0,143,1.0,1.0,
0,144,1.0,1.0,
0,145,0.3372368448506123,1.0,
0,146,1.0,1.0,
0,147,0.2855372914921563,1.0,
0,148,0.32242159998133063,1.0,
0,149,1.0,1.0,
0,150,0.266277678774216,1.0,
0,151,0.3087845706193682,1.0,
0,152,1.0,1.0,
0,153,1.0,1.0,
0,154,1.0,1.0,
0,155,1.0,1.0,
0,156,1.0,1.0,
0,157,1.0,1.0,
0,158,1.0,1.0,
0,159,1.0,1.0,
0,160,1.0,1.0,
0,161,1.0,1.0,
0,162,0.640244595462941,1.0,
0,163,1.0,1.0,
0,164,1.0,1.0,
0,165,0.30510344754013624,1.0,
0,166,1.0,1.0,
0,167,0.34749301071841354,1.0,
0,168,1.0,1.0,
0,169,1.0,1.0,
0,170,0.3467341406877148,1.0,
0,171,1.0,1.0,
0,172,1.0,1.0,
0,173,1.0,1.0,
0,174,1.0,1.0,
0,175,1.0,1.0,
0,176,1.0,1.0,
0,177,1.0,1.0,
0,178,1.0,1.0,
0,179,0.6699771106827241,1.0,
0,180,1.0,1.0,
0,181,1.0,1.0,
0,182,1.0,1.0,
0,183,1.0,1.0,
0,184,1.0,1.0,
0,185,1.0,1.0,
0,186,0.6693882056747344,1.0,
0,187,1.0,1.0,
0,188,1.0,1.0,
0,189,1.0,1.0,
0,190,0.3570442661847085,1.0,
0,191,1.0,1.0,
0,192,1.0,1.0,
0,193,0.3471285963315362,1.0,
0,194,0.37433250087535125,1.0,
0,195,1.0,1.0,
0,196,0.3343186877412904,1.0,
0,197,1.0,1.0,
0,198,0.3238457415772282,1.0,
0,199,1.0,1.0,199.0
1,0,0.9353798520621113,1.0,
1,1,0.349755446530592,1.0,
1,2,0.34162006203243295,1.0,
1,3,0.9923273682731263,1.0,
1,4,0.33181221832761365,1.0,
1,5,0.3138451825485805,1.0,
1,6,1.0,1.0,
1,7,1.0,1.0,
1,8,1.0,1.0,
1,9,1.0,1.0,
1,10,0.34910633694711196,1.0,
1,11,0.6874962229806286,1.0,
1,12,0.6825659973881049,1.0,
1,13,0.6368909718989142,1.0,
1,14,0.6886573408780996,1.0,
1,15,0.33310517531141876,1.0,
1,16,0.3418463727840595,1.0,
1,17,0.7060858271191787,1.0,
1,18,0.7084092573697358,1.0,
1,19,1.0,1.0,
1,20,1.0,1.0,
1,21,0.7118168536734459,1.0,
1,22,1.0,1.0,
1,23,1.0,1.0,
1,24,0.3451249494309367,1.0,
1,25,1.0,1.0,
1,26,1.0,1.0,
1,27,1.0,1.0,
1,28,1.0,1.0,
1,29,0.32490478583715754,1.0,
1,30,0.8083106483048009,1.0,
1,31,0.7424380813078624,1.0,
1,32,1.0,1.0,
1,33,0.844241984799941,1.0,
1,34,1.0,1.0,
1,35,0.7125673215205843,1.0,
1,36,0.8039683161715978,1.0,
1,37,0.8047590535228543,1.0,
1,38,1.0,1.0,
1,39,0.3108780324456811,1.0,
1,40,0.3434686796972718,1.0,
1,41,0.7822898102933659,1.0,
1,42,0.8107949648460986,1.0,
1,43,0.6559755285075521,1.0,
1,44,1.0,1.0,
1,45,0.2734210225472085,1.0,
1,46,0.888080488536439,1.0,
1,47,0.3371714675884212,1.0,
1,48,1.0,1.0,
1,49,0.7687114811960931,1.0,
1,50,0.8218237408532147,1.0,
1,51,0.338715081495226,1.0,
1,52,0.8724316237221329,1.0,
1,53,0.8144881595901684,1.0,
1,54,1.0,1.0,
1,55,0.2813380773999813,1.0,
1,56,0.33717507151104065,1.0,
1,57,0.802912101115552,1.0,
1,58,0.8108450841743252,1.0,
1,59,0.6777782957141538,1.0,
1,60,1.0,1.0,
1,61,0.874302934828233,1.0,
1,62,0.31099388876182726,1.0,
1,63,1.0,1.0,
1,64,0.7811768796421545,1.0,
1,65,0.6947353996880504,1.0,
1,66,0.8157658219894772,1.0,
1,67,1.0,1.0,
1,68,0.7868892876375215,1.0,
1,69,0.8126351653558176,1.0,
1,70,1.0,1.0,
1,71,1.0,1.0,
1,72,0.8021296885424848,1.0,
1,73,0.8301977501116596,1.0,
1,74,1.0,1.0,
1,75,0.7691352248258926,1.0,
1,76,0.788004375555247,1.0,
1,77,1.0,1.0,
1,78,1.0,1.0,
1,79,1.0,1.0,
1,80,0.8607553770066205,1.0,
1,81,0.30095913101304417,1.0,
1,82,0.8183654020006519,1.0,
1,83,0.8917490629819294,1.0,
1,84,0.6645391445689354,1.0,
1,85,0.6499235984701701,1.0,
1,86,0.2908004913170714,1.0,
1,87,0.8527599121251184,1.0,
1,88,1.0,1.0,
1,89,1.0,1.0,
1,90,1.0,1.0,
1,91,0.9623561117177468,1.0,
1,92,0.958676731077514,1.0,
1,93,0.9576475034850984,1.0,
1,94,1.0,1.0,
1,95,1.0,1.0,
